1635744900000,60720.2,60788.6,60716.3,60750.5,36.963,1635745199999,2245612.7287,660,22.725,1380507.2405,0
1635745200000,60750.5,60816.7,60718.2,60809.1,53.733,1635745499999,3265270.1372,926,23.933,1454511.4407,0
1635745500000,60809.1,60818.1,60696.9,60721.5,39.348,1635745799999,2389555.6650,673,21.962,1333529.8982,0
1635745800000,60714.6,60714.7,60647.9,60675.1,63.108,1635746099999,3829428.0779,1083,32.016,1942647.0902,0
1635746100000,60675.1,60702.9,60636.5,60668.0,60.633,1635746399999,3678098.9970,805,38.167,2315269.6266,0
1635746400000,60667.9,60667.9,60534.8,60549.8,119.768,1635746699999,7257831.6492,1760,50.462,3057694.1035,0
1635746700000,60548.4,60616.4,60517.5,60520.1,57.388,1635746999999,3475304.7097,760,29.833,1806356.5692,0
1635747000000,60517.7,60531.7,60437.4,60454.1,44.149,1635747299999,2670156.0215,1021,21.840,1320936.0232,0
1635747300000,60454.1,60454.7,60330.3,60378.3,114.231,1635747599999,6897720.6038,1925,44.645,2695702.7934,0
1635747600000,60378.3,60485.0,60378.3,60484.0,32.758,1635747899999,1979916.4175,635,21.994,1329232.3463,0
1635747900000,60478.9,60684.4,60469.6,60678.2,72.961,1635748199999,4420596.4545,1488,48.203,2920100.9002,0
1635748200000,60676.8,60823.1,60669.3,60767.4,72.498,1635748499999,4404397.0595,1431,32.331,1964216.3932,0
1635748500000,60767.4,61008.0,60742.5,60948.2,100.796,1635748799999,6138702.4680,2060,52.187,3178019.2093,0
1635748800000,60948.2,61003.2,60890.1,60893.5,118.165,1635749099999,7201946.7736,1807,57.351,3495343.8364,0
1635749100000,60893.5,60895.7,60791.0,60791.0,121.935,1635749399999,7419328.4182,1781,39.843,2423787.5956,0
1635749400000,60790.8,60829.2,60731.7,60763.7,32.054,1635749699999,1947951.5041,669,13.057,793470.1946,0
1635749700000,60763.6,60816.0,60731.6,60802.4,39.470,1635749999999,2398861.1453,755,21.853,1328190.1036,0
1635750000000,60802.3,61476.6,60802.3,61350.1,600.622,1635750299999,36738696.7755,9345,358.319,21911639.2557,0
1635750300000,61350.0,61693.1,61343.7,61590.8,424.269,1635750599999,26117936.9116,6858,186.334,11465903.2673,0
1635750600000,61590.4,62300.0,61578.4,62190.0,689.086,1635750899999,42685950.2255,11910,379.097,23477956.7913,0
1635750900000,62190.0,62428.5,62010.5,62182.4,534.520,1635751199999,33265658.0093,10085,260.583,16219281.4227,0
1635751200000,62185.6,62246.7,62030.8,62230.0,177.911,1635751499999,11052198.9174,3023,89.878,5583741.4859,0
1635751500000,62225.5,62325.5,62101.0,62152.0,196.912,1635751799999,12249792.6147,3281,91.711,5705632.0216,0
1635751800000,62152.0,62262.7,62022.0,62182.3,379.272,1635752099999,23563138.3912,4682,223.921,13908915.2053,0
1635752100000,62181.3,62297.0,62065.2,62065.3,235.182,1635752399999,14628507.4228,4097,104.556,6503749.2776,0
1635752400000,62065.3,62177.6,62048.7,62053.0,80.377,1635752699999,4992115.2420,1418,41.695,2589661.3664,0
1635752700000,62053.1,62300.0,62036.8,62156.4,277.201,1635752999999,17239856.3916,4235,159.967,9948674.6181,0
1635753000000,62150.2,62277.9,62132.1,62188.3,136.303,1635753299999,8480728.7865,2243,74.673,4645312.9195,0
1635753300000,62188.3,62294.1,62162.4,62270.8,74.809,1635753599999,4655008.3865,1058,28.279,1759811.0586,0
1635753600000,62275.0,62428.5,62246.9,62390.6,152.637,1635753899999,9514955.4806,3311,91.829,5723744.2135,0
1635753900000,62390.9,62518.5,62234.3,62271.2,233.890,1635754199999,14588289.0292,5082,104.982,6549202.9447,0
1635754200000,62271.1,62341.0,62152.6,62201.4,117.887,1635754499999,7334916.7340,2426,60.115,3740536.3554,0
1635754500000,62201.4,62271.4,62155.1,62165.9,70.819,1635754799999,4406143.7117,1392,28.169,1752796.4064,0
1635754800000,62165.9,62321.0,62164.1,62248.2,171.167,1635755099999,10652135.7383,2856,108.506,6752398.2860,0
1635755100000,62248.2,62276.3,62130.0,62130.0,72.437,1635755399999,4505864.8223,1325,24.640,1532824.2506,0
1635755400000,62130.0,62264.0,62130.0,62154.3,84.910,1635755699999,5282596.3063,1617,48.285,3003804.2833,0
1635755700000,62154.4,62197.3,62023.4,62023.4,68.712,1635755999999,4268406.1767,1376,26.791,1664762.5603,0
1635756000000,62021.9,62099.2,61816.1,61896.5,252.376,1635756299999,15627636.5378,4205,107.847,6677889.7586,0
1635756300000,61896.5,61987.3,61722.0,61881.8,252.582,1635756599999,15624873.9496,5041,126.946,7852962.3608,0
1635756600000,61881.8,61980.4,61872.6,61966.4,110.528,1635756899999,6843696.5334,2104,51.344,3179399.6482,0
1635756900000,61966.5,62000.0,61891.5,61982.6,82.301,1635757199999,5099645.4930,1376,45.669,2829798.0081,0
1635757200000,61985.2,62133.5,61879.8,62102.8,207.273,1635757499999,12856823.2784,3512,106.024,6577308.4229,0
1635757500000,62102.8,62209.0,62102.8,62168.2,120.089,1635757799999,7464474.8775,2041,76.701,4767491.8350,0
1635757800000,62168.3,62197.3,62110.8,62197.3,108.140,1635758099999,6722024.8072,1240,76.064,4728351.4690,0
1635758100000,62197.3,62242.6,62082.8,62110.0,107.196,1635758399999,6665494.5136,2013,49.693,3089519.6347,0
1635758400000,62107.6,62149.6,62107.6,62125.2,38.129,1635758699999,2368930.3488,607,21.292,1322805.8798,0
1635758700000,62125.2,62148.3,62001.2,62131.9,123.533,1635758999999,7669548.0008,2000,62.731,3894614.0730,0
1635759000000,62131.9,62216.2,62131.9,62190.7,55.175,1635759299999,3430972.1963,866,31.145,1936618.5953,0
1635759300000,62190.7,62206.4,62080.0,62097.2,108.760,1635759599999,6760192.6958,1978,44.666,2776434.8087,0
1635759600000,62097.3,62324.9,62049.4,62236.2,156.093,1635759899999,9714508.3216,3328,87.761,5461708.1720,0
1635759900000,62235.0,62254.8,62160.2,62160.2,65.658,1635760199999,4083865.6305,1502,35.742,2223064.0887,0
1635760200000,62160.0,62168.9,62021.9,62117.2,128.623,1635760499999,7988126.3577,2498,59.498,3695042.2172,0
1635760500000,62110.9,62125.6,62021.5,62046.8,44.539,1635760799999,2764302.9863,1022,21.644,1343197.5572,0
1635760800000,62049.9,62147.2,62047.2,62101.2,50.216,1635761099999,3118327.1287,1072,22.032,1368094.2249,0
1635761100000,62101.4,62156.1,62072.1,62095.0,45.930,1635761399999,2853284.6860,922,21.274,1321394.3662,0
1635761400000,62091.1,62158.6,62073.6,62073.6,90.019,1635761699999,5591754.8350,1368,42.596,2645687.3542,0
1635761700000,62073.7,62076.8,61990.1,61996.5,45.303,1635761999999,2809921.9699,982,22.100,1370690.6682,0
1635762000000,61995.3,62153.2,61995.3,62095.0,88.226,1635762299999,5477989.8176,1720,53.481,3320212.3246,0
1635762300000,62091.1,62160.0,62028.1,62126.9,144.149,1635762599999,8951381.5681,2679,76.157,4728580.9358,0
1635762600000,62126.9,62194.5,62112.4,62167.6,76.983,1635762899999,4784900.1910,1382,43.214,2685833.3835,0
1635762900000,62167.6,62190.9,62133.4,62182.4,31.111,1635763199999,1933996.4095,501,17.636,1096339.4582,0
1635763200000,62183.5,62187.5,62086.3,62093.5,53.528,1635763499999,3325990.6541,999,20.786,1291533.6901,0
1635763500000,62093.4,62213.9,62070.0,62171.6,62.265,1635763799999,3869805.9672,1460,39.020,2425045.1592,0
